tier,variant,ticker,entry_time,exit_time,contracts,ivr_at_entry,sigma_at_entry,entry_underlying,pnl_usd,pnl_pct,exit_reason,exit_result,hold_days
2,v2_hold_day,AVGO,2026-03-05 14:30:00+00:00,2026-03-05 20:55:00+00:00,1,63.9,0.57,325.79998779296875,-66.58277262545091,-0.10702618045932585,EOD,LOSS,0.2673611111111111
2,v2_hold_day,AVGO,2026-03-10 19:55:00+00:00,2026-03-11 19:55:00+00:00,1,11.6,0.265,342.6000061035156,63.00925907999088,0.15184038744859776,EOD,WIN,1.0
2,v2_hold_day,AVGO,2026-03-16 19:55:00+00:00,2026-03-17 19:55:00+00:00,1,7.5,0.241,324.9100036621094,-46.41511771810332,-0.1430144659216929,EOD,LOSS,1.0
2,v2_hold_day,AVGO,2026-03-20 19:55:00+00:00,2026-03-23 13:30:00+00:00,1,1.8,0.207,310.7699890136719,-724.8170569690309,-2.6339806212895867,STOP_LOSS,LOSS,2.732638888888889
2,v2_hold_day,AVGO,2026-03-26 13:30:00+00:00,2026-03-26 19:55:00+00:00,1,35.0,0.4,313.79998779296875,-74.88655999475071,-0.15131306055468985,EOD,LOSS,0.2673611111111111
2,v2_hold_day,AVGO,2026-03-31 19:55:00+00:00,2026-04-01 18:20:00+00:00,1,16.4,0.292,309.4200134277344,242.5431856271582,0.6488459993274222,PROFIT_TARGET,WIN,0.9340277777777778
2,v2_hold_day,AVGO,2026-04-07 18:20:00+00:00,2026-04-07 19:55:00+00:00,1,52.7,0.669,331.05499267578125,162.48396021491516,0.2404261353105048,EOD,WIN,0.06597222222222222
2,v2_hold_day,AVGO,2026-04-10 19:55:00+00:00,2026-04-13 13:40:00+00:00,1,3.4,0.195,371.55999755859375,268.4562930206006,0.8210811503957964,PROFIT_TARGET,WIN,2.7395833333333335
2,v2_hold_day,AVGO,2026-04-16 13:40:00+00:00,2026-04-16 19:55:00+00:00,1,8.9,0.246,398.3599853515625,-59.18617297872393,-0.14203688684494925,EOD,LOSS,0.2604166666666667
2,v2_hold_day,AVGO,2026-04-21 19:55:00+00:00,2026-04-22 19:55:00+00:00,1,11.6,0.257,402.25,-552.1936912214511,-1.2331113513826981,EOD,LOSS,1.0
2,v3_phaseB,AVGO,2026-02-24 19:30:00+00:00,2026-03-09 13:30:00+00:00,1,44.0,0.383,323.92498779296875,264.7197421496248,0.5235288990568381,PROFIT_TARGET,WIN,12.75
2,v3_phaseB,AVGO,2026-03-12 13:30:00+00:00,2026-04-06 13:30:00+00:00,1,19.1,0.308,338.4100036621094,-20.681771998150822,-0.045796336592119666,HARD_DTE_21,LOSS,25.0
2,v3_phaseB,AVGO,2026-04-09 13:30:00+00:00,2026-04-15 13:30:00+00:00,1,4.2,0.203,352.4949951171875,-760.7453286487626,-2.30103037287682,STOP_LOSS,LOSS,6.0
2,v3_phaseB,AVGO,2026-04-20 13:30:00+00:00,2026-04-23 19:55:00+00:00,1,5.4,0.205,403.45001220703125,-562.6721350679607,-1.2918621494031293,END_OF_RANGE,LOSS,3.267361111111111
2,v4_filtered,AVGO,2026-02-24 19:30:00+00:00,2026-03-09 13:30:00+00:00,1,44.0,0.383,323.92498779296875,264.7197421496248,0.5235288990568381,PROFIT_TARGET,WIN,12.75
2,v4_filtered,AVGO,2026-03-19 13:30:00+00:00,2026-03-24 13:40:00+00:00,1,38.8,0.423,309.2650146484375,284.12902412608224,0.5116713739291346,PROFIT_TARGET,WIN,5.006944444444445
2,v4_filtered,AVGO,2026-04-01 13:30:00+00:00,2026-04-15 13:30:00+00:00,1,36.4,0.409,314.4599914550781,-1369.8093363924552,-2.5675005827625337,STOP_LOSS,LOSS,14.0
2,v5_hedged,AVGO,2026-02-24 19:30:00+00:00,2026-03-09 13:30:00+00:00,1,44.0,0.383,323.92498779296875,264.7197421496248,0.5235288990568381,PROFIT_TARGET,WIN,12.75
2,v5_hedged,AVGO,2026-03-19 13:30:00+00:00,2026-03-24 13:40:00+00:00,1,38.8,0.423,309.2650146484375,284.12902412608224,0.5116713739291346,PROFIT_TARGET,WIN,5.006944444444445
2,v5_hedged,AVGO,2026-04-01 13:30:00+00:00,2026-04-15 13:30:00+00:00,1,36.4,0.409,314.4599914550781,-1369.8093363924552,-2.5675005827625337,STOP_LOSS,LOSS,14.0
2,v1_baseline,COIN,2026-02-24 19:30:00+00:00,2026-03-27 13:45:00+00:00,1,14.6,0.558,160.55999755859375,357.4987122706636,0.5158593820382239,PROFIT_TARGET,WIN,30.760416666666668
2,v1_baseline,COIN,2026-04-01 13:45:00+00:00,2026-04-08 14:55:00+00:00,1,15.9,0.615,172.68699645996094,518.1640760148305,0.6953490053137512,PROFIT_TARGET,WIN,7.048611111111111
2,v1_baseline,COIN,2026-04-13 14:55:00+00:00,2026-04-23 19:55:00+00:00,1,20.7,0.689,174.75,-232.37338118121755,-0.3027171117168798,END_OF_RANGE,LOSS,10.208333333333334
2,v2_hold_day,COIN,2026-02-24 19:30:00+00:00,2026-02-24 20:55:00+00:00,1,14.6,0.558,160.55999755859375,-63.74124407193964,-0.1723312324596622,EOD,LOSS,0.059027777777777776
2,v2_hold_day,COIN,2026-02-27 20:55:00+00:00,2026-03-02 20:55:00+00:00,1,5.5,0.473,175.89999389648438,-631.933687817767,-1.8050534827489235,EOD,LOSS,3.0
2,v2_hold_day,COIN,2026-03-05 20:55:00+00:00,2026-03-06 20:55:00+00:00,1,7.2,0.47,205.75999450683594,-381.03913461845684,-0.9575525083400759,EOD,LOSS,1.0
2,v2_hold_day,COIN,2026-03-11 19:55:00+00:00,2026-03-12 19:55:00+00:00,1,5.1,0.432,198.5399932861328,-299.29527250078235,-0.8030828594039214,EOD,LOSS,1.0
2,v2_hold_day,COIN,2026-03-17 19:55:00+00:00,2026-03-18 19:55:00+00:00,1,1.0,0.357,210.1999969482422,-458.53416654212526,-1.4676062047411844,EOD,LOSS,1.0
2,v2_hold_day,COIN,2026-03-23 19:55:00+00:00,2026-03-24 19:55:00+00:00,1,12.5,0.568,200.61000061035156,-546.1674971070163,-1.203459012926355,EOD,LOSS,1.0
2,v2_hold_day,COIN,2026-03-27 19:55:00+00:00,2026-03-30 14:00:00+00:00,1,3.8,0.39,161.14999389648438,173.00784108111955,0.624053384320265,PROFIT_TARGET,WIN,2.7534722222222223
2,v2_hold_day,COIN,2026-04-02 14:00:00+00:00,2026-04-02 19:55:00+00:00,1,27.8,0.836,164.39999389648438,-96.31633111904083,-0.18430883290152503,EOD,LOSS,0.2465277777777778
2,v2_hold_day,COIN,2026-04-08 19:55:00+00:00,2026-04-09 19:55:00+00:00,1,3.7,0.38,175.1300048828125,-315.7142997933956,-1.1386702272939697,EOD,LOSS,1.0
2,v2_hold_day,COIN,2026-04-14 19:55:00+00:00,2026-04-15 14:30:00+00:00,1,0.0,0.3,184.41000366210938,-493.1077961445995,-2.0937804999865186,STOP_LOSS,LOSS,0.7743055555555556
2,v2_hold_day,COIN,2026-04-20 14:30:00+00:00,2026-04-20 19:55:00+00:00,1,13.6,0.555,204.47999572753906,-182.94963865022876,-0.40347034817404664,EOD,LOSS,0.22569444444444445
2,v2_hold_day,COIN,2026-04-23 19:55:00+00:00,2026-04-23 19:55:00+00:00,1,7.6,0.443,198.0,-117.76485889580579,-0.2989772808692363,END_OF_RANGE,LOSS,0.01
2,v3_phaseB,COIN,2026-02-24 19:30:00+00:00,2026-03-04 16:50:00+00:00,1,14.6,0.558,160.55999755859375,-756.9761039090738,-2.001378742379655,STOP_LOSS,LOSS,7.888888888888889
2,v3_phaseB,COIN,2026-03-09 15:50:00+00:00,2026-03-09 16:00:00+00:00,1,28.9,0.872,196.63999938964844,315.69533297207164,0.5017728384378338,PROFIT_TARGET,WIN,0.01
2,v3_phaseB,COIN,2026-03-12 16:00:00+00:00,2026-04-06 13:30:00+00:00,1,11.2,0.544,196.9550018310547,-25.42702878468104,-0.057362457383375594,HARD_DTE_21,LOSS,24.895833333333332
2,v3_phaseB,COIN,2026-04-09 13:30:00+00:00,2026-04-17 14:30:00+00:00,1,7.4,0.448,172.53500366210938,-757.0520520676554,-2.1154613322360647,STOP_LOSS,LOSS,8.041666666666666
2,v3_phaseB,COIN,2026-04-22 14:30:00+00:00,2026-04-22 14:35:00+00:00,1,35.9,0.974,209.27999877929688,376.3392134789079,0.63522591949925,PROFIT_TARGET,WIN,0.01
2,v4_filtered,COIN,2026-02-25 14:30:00+00:00,2026-02-25 14:35:00+00:00,1,90.2,1.266,172.77499389648438,569.1991956620581,0.8237392930606092,PROFIT_TARGET,WIN,0.01
2,v4_filtered,COIN,2026-03-02 16:35:00+00:00,2026-03-18 16:30:00+00:00,1,30.5,0.707,183.81500244140625,286.54895008528644,0.5010714665773528,PROFIT_TARGET,WIN,15.996527777777779
2,v4_filtered,COIN,2026-04-02 14:40:00+00:00,2026-04-02 14:45:00+00:00,1,33.3,0.938,169.89999389648438,269.72418277395303,0.5813721170254458,PROFIT_TARGET,WIN,0.01
2,v4_filtered,COIN,2026-04-08 14:45:00+00:00,2026-04-08 14:50:00+00:00,1,42.9,1.111,179.5500030517578,397.60954837984207,0.7771496922128865,PROFIT_TARGET,WIN,0.01
2,v4_filtered,COIN,2026-04-14 13:30:00+00:00,2026-04-14 13:35:00+00:00,1,37.3,1.0,183.72999572753906,356.9701984331665,0.6725902586259512,PROFIT_TARGET,WIN,0.01
2,v4_filtered,COIN,2026-04-22 13:30:00+00:00,2026-04-22 13:35:00+00:00,1,34.1,0.94,204.16000366210938,341.47437005141006,0.6421163675554878,PROFIT_TARGET,WIN,0.01
2,v5_hedged,COIN,2026-02-25 14:30:00+00:00,2026-02-25 14:35:00+00:00,3,90.2,1.266,172.77499389648438,1707.597586986174,0.8237392930606092,PROFIT_TARGET,WIN,0.01
2,v5_hedged,COIN,2026-03-02 16:35:00+00:00,2026-03-18 16:30:00+00:00,1,30.5,0.707,183.81500244140625,286.54895008528644,0.5010714665773528,PROFIT_TARGET,WIN,15.996527777777779
2,v5_hedged,COIN,2026-04-02 14:40:00+00:00,2026-04-02 14:45:00+00:00,1,33.3,0.938,169.89999389648438,269.72418277395303,0.5813721170254458,PROFIT_TARGET,WIN,0.01
2,v5_hedged,COIN,2026-04-08 14:45:00+00:00,2026-04-08 14:50:00+00:00,1,42.9,1.111,179.5500030517578,397.60954837984207,0.7771496922128865,PROFIT_TARGET,WIN,0.01
2,v5_hedged,COIN,2026-04-14 13:30:00+00:00,2026-04-14 13:35:00+00:00,1,37.3,1.0,183.72999572753906,356.9701984331665,0.6725902586259512,PROFIT_TARGET,WIN,0.01
2,v5_hedged,COIN,2026-04-22 13:30:00+00:00,2026-04-22 13:35:00+00:00,1,34.1,0.94,204.16000366210938,341.47437005141006,0.6421163675554878,PROFIT_TARGET,WIN,0.01
3,v1_baseline,MSTR,2026-02-24 19:30:00+00:00,2026-03-03 15:15:00+00:00,1,48.6,0.81,124.86000061035156,364.53949441488567,0.5018750675311587,PROFIT_TARGET,WIN,6.822916666666667
3,v1_baseline,MSTR,2026-03-06 15:15:00+00:00,2026-03-12 13:50:00+00:00,1,26.9,0.779,135.1999969482422,372.58600151591384,0.5064673071176125,PROFIT_TARGET,WIN,5.940972222222222
3,v1_baseline,MSTR,2026-03-17 13:50:00+00:00,2026-04-16 19:30:00+00:00,1,1.6,0.378,147.67010498046875,290.89623964969246,0.5149696555281726,PROFIT_TARGET,WIN,30.23611111111111
3,v1_baseline,MSTR,2026-04-21 19:30:00+00:00,2026-04-23 19:55:00+00:00,1,24.0,0.642,168.44000244140625,47.54358175441027,0.06366832481467109,END_OF_RANGE,WIN,2.017361111111111
3,v2_hold_day,MSTR,2026-02-24 19:30:00+00:00,2026-02-24 20:55:00+00:00,1,48.6,0.81,124.86000061035156,94.14038092391203,0.22934698238756576,EOD,WIN,0.059027777777777776
3,v2_hold_day,MSTR,2026-02-27 20:55:00+00:00,2026-03-02 15:35:00+00:00,1,4.8,0.467,129.72000122070312,-613.0777645401772,-2.414521630055308,STOP_LOSS,LOSS,2.7777777777777777
3,v2_hold_day,MSTR,2026-03-05 15:35:00+00:00,2026-03-05 20:55:00+00:00,1,9.1,0.55,142.27999877929688,47.47914349120261,0.12862431754783407,EOD,WIN,0.2222222222222222
3,v2_hold_day,MSTR,2026-03-10 19:55:00+00:00,2026-03-11 17:05:00+00:00,1,7.6,0.532,138.47000122070312,168.08490416047064,0.5079641638942356,PROFIT_TARGET,WIN,0.8819444444444444
3,v2_hold_day,MSTR,2026-03-16 17:05:00+00:00,2026-03-16 19:55:00+00:00,1,55.7,1.112,145.5050048828125,172.1625020976303,0.2990305378922256,EOD,WIN,0.11805555555555555
3,v2_hold_day,MSTR,2026-03-19 19:55:00+00:00,2026-03-20 19:55:00+00:00,1,7.8,0.462,138.24000549316406,-124.77140911553444,-0.41149738672167196,EOD,LOSS,1.0
3,v2_hold_day,MSTR,2026-03-25 19:55:00+00:00,2026-03-26 19:55:00+00:00,1,4.2,0.414,139.10000610351562,-459.5803217167241,-1.828052044653665,EOD,LOSS,1.0
3,v2_hold_day,MSTR,2026-03-31 19:55:00+00:00,2026-04-01 15:50:00+00:00,1,17.0,0.585,124.86000061035156,158.17419241868325,0.5201811982180007,PROFIT_TARGET,WIN,0.8298611111111112
3,v2_hold_day,MSTR,2026-04-07 15:50:00+00:00,2026-04-07 19:55:00+00:00,1,14.9,0.556,122.73500061035156,29.02278749258005,0.08524797522845431,EOD,WIN,0.1701388888888889
3,v2_hold_day,MSTR,2026-04-10 19:55:00+00:00,2026-04-13 13:55:00+00:00,1,0.0,0.329,128.6300048828125,158.51280650579486,0.7554345136225709,PROFIT_TARGET,WIN,2.75
3,v2_hold_day,MSTR,2026-04-16 13:55:00+00:00,2026-04-16 19:55:00+00:00,1,16.2,0.532,140.60499572753906,-470.28685670364814,-1.498392115130786,EOD,LOSS,0.25
3,v2_hold_day,MSTR,2026-04-21 19:55:00+00:00,2026-04-22 19:55:00+00:00,1,24.5,0.65,163.9600067138672,-563.4982883529483,-1.290945002163154,EOD,LOSS,1.0
3,v3_phaseB,MSTR,2026-02-24 19:30:00+00:00,2026-02-25 14:30:00+00:00,1,48.6,0.81,124.86000061035156,216.15093447721048,0.5528198190875631,PROFIT_TARGET,WIN,0.7916666666666666
3,v3_phaseB,MSTR,2026-03-02 14:30:00+00:00,2026-03-20 13:30:00+00:00,1,30.4,0.641,132.8927001953125,211.22570152650385,0.5154057637814072,PROFIT_TARGET,WIN,17.958333333333332
3,v3_phaseB,MSTR,2026-03-25 13:30:00+00:00,2026-03-25 13:35:00+00:00,1,45.5,0.973,142.4550018310547,281.49599492807187,0.650858930840437,PROFIT_TARGET,WIN,0.01
3,v3_phaseB,MSTR,2026-03-30 13:35:00+00:00,2026-04-13 13:55:00+00:00,1,23.3,0.671,128.72500610351562,181.51877186407756,0.5005289914052448,PROFIT_TARGET,WIN,14.01388888888889
3,v3_phaseB,MSTR,2026-04-16 13:55:00+00:00,2026-04-23 19:55:00+00:00,1,16.2,0.532,140.60499572753906,-374.53575777451545,-1.1359085158325963,END_OF_RANGE,LOSS,7.25
3,v4_filtered,MSTR,2026-02-24 19:30:00+00:00,2026-02-25 14:30:00+00:00,1,48.6,0.81,124.86000061035156,216.15093447721048,0.5528198190875631,PROFIT_TARGET,WIN,0.7916666666666666
3,v4_filtered,MSTR,2026-03-02 14:30:00+00:00,2026-03-20 13:30:00+00:00,1,30.4,0.641,132.8927001953125,211.22570152650385,0.5154057637814072,PROFIT_TARGET,WIN,17.958333333333332
3,v4_filtered,MSTR,2026-03-25 13:30:00+00:00,2026-03-25 13:35:00+00:00,1,45.5,0.973,142.4550018310547,281.49599492807187,0.650858930840437,PROFIT_TARGET,WIN,0.01
3,v4_filtered,MSTR,2026-04-02 14:40:00+00:00,2026-04-02 14:45:00+00:00,1,41.2,0.914,121.28500366210938,219.85427959890464,0.5688724532177796,PROFIT_TARGET,WIN,0.01
3,v4_filtered,MSTR,2026-04-08 14:45:00+00:00,2026-04-08 14:50:00+00:00,1,67.0,1.265,128.39999389648438,343.9759909401402,0.872671956340423,PROFIT_TARGET,WIN,0.01
3,v4_filtered,MSTR,2026-04-14 13:30:00+00:00,2026-04-14 13:35:00+00:00,1,41.8,0.896,138.6800994873047,237.62061604129397,0.6305992831096899,PROFIT_TARGET,WIN,0.01
3,v4_filtered,MSTR,2026-04-17 13:35:00+00:00,2026-04-17 13:40:00+00:00,1,64.0,1.205,156.18499755859375,510.85112752750774,0.8592735073205108,PROFIT_TARGET,WIN,0.01
3,v4_filtered,MSTR,2026-04-22 13:40:00+00:00,2026-04-22 13:45:00+00:00,1,90.1,1.574,178.7050018310547,688.0580954714188,0.9444390886906487,PROFIT_TARGET,WIN,0.01
3,v5_hedged,MSTR,2026-02-24 19:30:00+00:00,2026-02-25 14:30:00+00:00,1,48.6,0.81,124.86000061035156,216.15093447721048,0.5528198190875631,PROFIT_TARGET,WIN,0.7916666666666666
3,v5_hedged,MSTR,2026-03-02 14:30:00+00:00,2026-03-20 13:30:00+00:00,1,30.4,0.641,132.8927001953125,211.22570152650385,0.5154057637814072,PROFIT_TARGET,WIN,17.958333333333332
3,v5_hedged,MSTR,2026-03-25 13:30:00+00:00,2026-03-25 13:35:00+00:00,1,45.5,0.973,142.4550018310547,281.49599492807187,0.650858930840437,PROFIT_TARGET,WIN,0.01
3,v5_hedged,MSTR,2026-04-02 14:40:00+00:00,2026-04-02 14:45:00+00:00,1,41.2,0.914,121.28500366210938,219.85427959890464,0.5688724532177796,PROFIT_TARGET,WIN,0.01
3,v5_hedged,MSTR,2026-04-08 14:45:00+00:00,2026-04-08 14:50:00+00:00,2,67.0,1.265,128.39999389648438,687.9519818802804,0.872671956340423,PROFIT_TARGET,WIN,0.01
3,v5_hedged,MSTR,2026-04-14 13:30:00+00:00,2026-04-14 13:35:00+00:00,1,41.8,0.896,138.6800994873047,237.62061604129397,0.6305992831096899,PROFIT_TARGET,WIN,0.01
3,v5_hedged,MSTR,2026-04-17 13:35:00+00:00,2026-04-17 13:40:00+00:00,2,64.0,1.205,156.18499755859375,1021.7022550550155,0.8592735073205108,PROFIT_TARGET,WIN,0.01
3,v5_hedged,MSTR,2026-04-22 13:40:00+00:00,2026-04-22 13:45:00+00:00,3,90.1,1.574,178.7050018310547,2064.1742864142566,0.9444390886906487,PROFIT_TARGET,WIN,0.01
3,v1_baseline,DELL,2026-02-24 19:30:00+00:00,2026-04-23 19:55:00+00:00,1,94.9,0.382,120.52999877929688,-524.1445175237208,-1.1014808989860563,END_OF_RANGE,LOSS,58.017361111111114
3,v2_hold_day,DELL,2026-02-24 19:30:00+00:00,2026-02-24 20:55:00+00:00,1,94.9,0.382,120.52999877929688,-31.22269696923212,-0.15890939309671198,EOD,LOSS,0.059027777777777776
3,v2_hold_day,DELL,2026-02-27 20:55:00+00:00,2026-03-02 14:30:00+00:00,1,6.0,0.391,147.9499969482422,181.79296386860725,0.6156312915178007,PROFIT_TARGET,WIN,2.732638888888889
3,v2_hold_day,DELL,2026-03-05 14:30:00+00:00,2026-03-05 20:55:00+00:00,1,2.7,0.297,147.0198974609375,-21.674623457818633,-0.08684033104078048,EOD,LOSS,0.2673611111111111
3,v2_hold_day,DELL,2026-03-10 19:55:00+00:00,2026-03-11 19:55:00+00:00,1,2.7,0.295,143.82000732421875,-35.50533752139175,-0.17619634826631492,EOD,LOSS,1.0
3,v2_hold_day,DELL,2026-03-16 19:55:00+00:00,2026-03-17 17:35:00+00:00,1,1.7,0.266,156.58999633789062,117.57437143217749,0.5382714871194517,PROFIT_TARGET,WIN,0.9027777777777778
3,v2_hold_day,DELL,2026-03-20 17:35:00+00:00,2026-03-20 17:40:00+00:00,1,40.6,1.392,164.36500549316406,367.27483065340715,0.534849708705906,PROFIT_TARGET,WIN,0.01
3,v2_hold_day,DELL,2026-03-25 17:40:00+00:00,2026-03-25 19:55:00+00:00,1,14.9,0.648,180.69500732421875,-3.572090228577718,-0.007702129002030774,EOD,LOSS,0.09375
3,v2_hold_day,DELL,2026-03-30 19:55:00+00:00,2026-03-31 15:50:00+00:00,1,6.3,0.4,164.69000244140625,-554.7731565649158,-2.012311694350104,STOP_LOSS,LOSS,0.8298611111111112
3,v2_hold_day,DELL,2026-04-06 15:50:00+00:00,2026-04-06 19:55:00+00:00,1,5.5,0.369,173.7100067138672,-52.216748650307345,-0.18192484442003867,EOD,LOSS,0.1701388888888889
3,v2_hold_day,DELL,2026-04-09 19:55:00+00:00,2026-04-10 17:20:00+00:00,1,1.9,0.264,181.44000244140625,116.61445012693368,0.5025552367629607,PROFIT_TARGET,WIN,0.8923611111111112
3,v2_hold_day,DELL,2026-04-15 17:20:00+00:00,2026-04-15 19:55:00+00:00,1,9.9,0.466,179.25,-40.17766327153636,-0.11452811886820048,EOD,LOSS,0.1076388888888889
3,v2_hold_day,DELL,2026-04-20 19:55:00+00:00,2026-04-21 16:35:00+00:00,1,2.7,0.255,204.25,-451.1692635360758,-2.0002884729101975,STOP_LOSS,LOSS,0.8611111111111112
3,v3_phaseB,DELL,2026-02-24 19:30:00+00:00,2026-02-27 14:30:00+00:00,1,94.9,0.382,120.52999877929688,-428.8944370425803,-2.6834497051941044,STOP_LOSS,LOSS,2.7916666666666665
3,v3_phaseB,DELL,2026-03-04 14:30:00+00:00,2026-03-25 13:30:00+00:00,1,8.2,0.455,146.57000732421875,-601.8487142859916,-2.350947748936241,STOP_LOSS,LOSS,20.958333333333332
3,v3_phaseB,DELL,2026-03-30 13:30:00+00:00,2026-04-20 13:50:00+00:00,1,3.4,0.316,169.80999755859375,-567.1571477853842,-2.0954321837940117,STOP_LOSS,LOSS,21.01388888888889
3,v3_phaseB,DELL,2026-04-23 13:50:00+00:00,2026-04-23 19:55:00+00:00,1,7.0,0.379,217.4550018310547,-221.67984993251136,-0.500274017423071,END_OF_RANGE,LOSS,0.2534722222222222
3,v4_filtered,DELL,2026-02-24 19:30:00+00:00,2026-02-27 14:30:00+00:00,1,94.9,0.382,120.52999877929688,-428.8944370425803,-2.6834497051941044,STOP_LOSS,LOSS,2.7916666666666665
3,v4_filtered,DELL,2026-03-20 13:30:00+00:00,2026-03-20 13:35:00+00:00,1,37.3,1.296,167.67999267578125,608.9270761629879,0.9708812771883316,PROFIT_TARGET,WIN,0.01
3,v4_filtered,DELL,2026-04-08 13:30:00+00:00,2026-04-08 13:35:00+00:00,1,34.9,1.221,189.30999755859375,566.833910098849,0.9672680317672637,PROFIT_TARGET,WIN,0.01
3,v5_hedged,DELL,2026-02-24 19:30:00+00:00,2026-02-27 14:30:00+00:00,3,94.9,0.382,120.52999877929688,-1286.683311127741,-2.6834497051941044,STOP_LOSS,LOSS,2.7916666666666665
3,v5_hedged,DELL,2026-03-20 13:30:00+00:00,2026-03-20 13:35:00+00:00,1,37.3,1.296,167.67999267578125,608.9270761629879,0.9708812771883316,PROFIT_TARGET,WIN,0.01
3,v5_hedged,DELL,2026-04-08 13:30:00+00:00,2026-04-08 13:35:00+00:00,1,34.9,1.221,189.30999755859375,566.833910098849,0.9672680317672637,PROFIT_TARGET,WIN,0.01
3,v1_baseline,INTC,2026-02-24 19:30:00+00:00,2026-03-02 14:30:00+00:00,1,72.7,0.451,46.30500030517578,146.6825082105041,0.5823040504386428,PROFIT_TARGET,WIN,5.791666666666667
3,v1_baseline,INTC,2026-03-05 14:30:00+00:00,2026-03-12 13:55:00+00:00,1,18.8,0.456,45.58000183105469,119.81957682222341,0.5135167373642567,PROFIT_TARGET,WIN,6.975694444444445
3,v1_baseline,INTC,2026-03-17 13:55:00+00:00,2026-03-23 13:30:00+00:00,1,33.0,0.617,45.260101318359375,201.53538723875766,0.6575161135880128,PROFIT_TARGET,WIN,5.982638888888889
3,v1_baseline,INTC,2026-03-26 13:30:00+00:00,2026-04-08 13:30:00+00:00,1,23.1,0.505,46.20000076293945,-727.5541443337994,-2.670465461412327,STOP_LOSS,LOSS,13.0
3,v1_baseline,INTC,2026-04-13 13:30:00+00:00,2026-04-20 13:35:00+00:00,1,34.5,0.63,64.31500244140625,232.2063224222326,0.5329331227776154,PROFIT_TARGET,WIN,7.003472222222222
3,v1_baseline,INTC,2026-04-23 13:35:00+00:00,2026-04-23 19:55:00+00:00,1,35.9,0.645,68.12000274658203,40.16910315185997,0.0829562987447942,END_OF_RANGE,WIN,0.2638888888888889
3,v2_hold_day,INTC,2026-02-24 19:30:00+00:00,2026-02-24 20:55:00+00:00,1,72.7,0.451,46.30500030517578,8.325177798764848,0.05832695533578188,EOD,WIN,0.059027777777777776
3,v2_hold_day,INTC,2026-02-27 20:55:00+00:00,2026-03-02 14:30:00+00:00,1,5.8,0.263,45.60900115966797,62.53126105690035,0.8672374003978873,PROFIT_TARGET,WIN,2.732638888888889
3,v2_hold_day,INTC,2026-03-05 14:30:00+00:00,2026-03-05 20:55:00+00:00,1,18.8,0.456,45.58000183105469,-16.542947933319297,-0.1677408499897809,EOD,LOSS,0.2673611111111111
3,v2_hold_day,INTC,2026-03-10 19:55:00+00:00,2026-03-11 19:55:00+00:00,1,6.7,0.32,46.790000915527344,-116.00108678150495,-0.6444370449987784,EOD,LOSS,1.0
3,v2_hold_day,INTC,2026-03-16 19:55:00+00:00,2026-03-17 13:30:00+00:00,1,26.3,0.542,45.7400016784668,69.51914768007528,0.5823507796403957,PROFIT_TARGET,WIN,0.7326388888888888
3,v2_hold_day,INTC,2026-03-20 13:30:00+00:00,2026-03-20 19:55:00+00:00,1,10.2,0.36,46.665000915527344,48.168607641924766,0.28546053791184706,EOD,WIN,0.2673611111111111
3,v2_hold_day,INTC,2026-03-25 19:55:00+00:00,2026-03-26 13:35:00+00:00,1,8.0,0.334,47.20000076293945,134.31387717184057,0.6087314408833504,PROFIT_TARGET,WIN,0.7361111111111112
3,v2_hold_day,INTC,2026-03-31 13:35:00+00:00,2026-03-31 19:55:00+00:00,1,27.8,0.554,41.83000183105469,-224.65904554179278,-1.1845114121185265,EOD,LOSS,0.2638888888888889
3,v2_hold_day,INTC,2026-04-06 19:55:00+00:00,2026-04-07 16:40:00+00:00,1,5.4,0.299,50.76499938964844,-203.7790976144955,-2.2443849925880617,STOP_LOSS,LOSS,0.8645833333333334
3,v2_hold_day,INTC,2026-04-10 16:40:00+00:00,2026-04-10 19:55:00+00:00,1,18.4,0.447,62.275001525878906,-10.30698421162528,-0.04388082495451223,EOD,LOSS,0.13541666666666666
3,v2_hold_day,INTC,2026-04-15 19:55:00+00:00,2026-04-16 15:05:00+00:00,1,6.8,0.315,64.93499755859375,-175.4830994641357,-2.0480932511654473,STOP_LOSS,LOSS,0.7986111111111112
3,v2_hold_day,INTC,2026-04-21 15:05:00+00:00,2026-04-21 19:55:00+00:00,1,25.7,0.529,66.54000091552734,28.951517397655447,0.14856980229410371,EOD,WIN,0.2013888888888889
3,v3_phaseB,INTC,2026-02-24 19:30:00+00:00,2026-03-20 13:30:00+00:00,1,72.7,0.451,46.30500030517578,46.973497478823134,0.5047746168357564,PROFIT_TARGET,WIN,23.75
3,v3_phaseB,INTC,2026-03-25 13:30:00+00:00,2026-03-25 13:35:00+00:00,1,48.7,0.795,45.830101013183594,77.07724615153411,0.7659196694924192,PROFIT_TARGET,WIN,0.01
3,v3_phaseB,INTC,2026-03-30 13:35:00+00:00,2026-04-08 13:30:00+00:00,1,8.3,0.332,42.974998474121094,-222.067085120895,-2.447708725977067,STOP_LOSS,LOSS,8.996527777777779
3,v3_phaseB,INTC,2026-04-13 13:30:00+00:00,2026-04-16 13:30:00+00:00,1,34.5,0.63,64.31500244140625,104.48151182310133,0.5010234512055582,PROFIT_TARGET,WIN,3.0
